2021-03-04
Országos oltási statisztika:

1007,Budapest,Margitsziget {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9064,Vámosszabadi,Szitásdomb {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9071,Gönyu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9072,Nagyszentjános, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9073,Bőny, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9074,Rétalap, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9081,Győrújbarát, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9082,Nyúl, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9083,Écs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9084,Győrság, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9085,Pázmándfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9086,Töltéstava, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9088,Bakonypéterd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9089,Lázi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9090,Pannonhalma, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9091,Ravazd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9092,Tarjánpuszta, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9093,Győrasszonyfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9094,Tápszentmiklós, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9095,Táp, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9096,Nyalka, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9097,Mezőörs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9098,Pér,Mindszentpuszta {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9099,Pér, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9100,Tét, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9111,Tényő, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9112,Sokorópátka, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9113,Koroncó, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9121,Győrszemere, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9122,Felpéc, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9123,Kajárpéc, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9124,Gyömöre, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9125,Szerecseny, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9126,Gyarmat, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9127,Csikvánd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9131,Mórichida, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9132,Árpás, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9133,Kisbabot, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9133,Rábaszentmiklós, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9134,Bodonhely, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9135,Rábaszentmihály, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9136,Mérges, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9136,Rábacsécsény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9141,Ikrény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9142,Rábapatona, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9143,Enese, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9144,Kóny, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9145,Bágyogszovát, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9146,Rábapordány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9147,Dör, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9151,Abda, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9152,Börcs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9153,Öttevény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9154,Mosonszentmiklós, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9155,Lébény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9161,Győrsövényház, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9162,Bezi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9163,Fehértó, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9164,Markotabödöge, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9165,Cakóháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9165,Rábcakapi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9165,Tárnokréti, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9167,Bősárkány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9167,Jánossomorja    ,Hanságliget {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9168,Acsalag, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9168,Csorna,Földsziget {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9169,Barbacs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9169,Maglóca, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9171,Győrújfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9172,Győrzámoly, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9173,Győrladamér, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9174,Dunaszeg, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9175,Dunaszentpál, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9176,Mecsér, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9177,Ásványráró, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9178,Hédervár, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9181,Kimle, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9182,Károlyháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9183,Mosonszentmiklós,Mosonújhely {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9184,Kunsziget, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9200,Mosonmagyaróvár, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9211,Feketeerdő, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9221,Levél, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9222,Hegyeshalom, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9223,Bezenye, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9224,Rajka, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9225,Dunakiliti, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9226,Dunasziget, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9228,Halászi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9231,Máriakálnok, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9232,Darnózseli, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9233,Lipót, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9234,Kisbodak, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9235,Dunaremete, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9235,Püski, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9241,Jánossomorja    ,Mosonszentjános {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9242,Jánossomorja    ,Pusztasomorja {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9243,Jánossomorja,Újtanya {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9243,Várbalog, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9244,Újrónafő, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9245,Mosonszolnok, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9246,Mosonudvar, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9300,Csorna, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9311,Pásztori, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9312,Szilsárkány, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9313,Rábacsanak, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9314,Egyed, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9315,Sobor, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9316,Rábaszentandrás, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9317,Szany, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9321,Farád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9322,Rábatamási, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9323,Jobaháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9324,Bogyoszló, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9324,Potyond, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9325,Sopronnémeti, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9326,Szil, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9327,Rábasebes, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9327,Vág, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9330,Kapuvár, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9339,Kapuvár,Öntésmajor {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9341,Kisfalud, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9342,Mihályi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9343,Beled, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9343,Edve, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9343,Vásárosfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9344,Rábakecöl, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9345,Páli, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9346,Magyarkeresztúr, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9346,Vadosfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9346,Zsebeháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9351,Babót, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9352,Veszkény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9353,Szárföld, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9354,Osli, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9361,Hövej, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9362,Himod, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9363,Gyóró, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9364,Cirák, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9365,Dénesfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9371,Vitnyéd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9372,Csapod, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9373,Pusztacsalád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9374,Iván, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9375,Csáfordjánosfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9375,Csér, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9375,Répceszemere, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9400,Sopron, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9407,Sopron,Sopronkőhida {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9408,Sopron,Brennbergbánya {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9421,Fertőrákos, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9422,Harka, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9423,Ágfalva, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9431,Fertőd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9433,Fertőd,Tőzeggyármajor {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9434,Sarród,Fertőújlak {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9435,Sarród, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9436,Fertőszéplak, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9437,Hegykő, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9438,Sarród,Nyárliget {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9441,Agyagosszergény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9442,Fertőendréd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9443,Petőháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9444,Fertőszentmiklós, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9451,Ebergőc, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9451,Röjtökmuzsaj, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9461,Lövő, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9462,Völcsej, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9463,Sopronhorpács, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9464,Und, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9471,Nemeskér, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9472,Újkér, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9473,Egyházasfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9474,Gyalóka, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9474,Szakony, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9475,Répcevis, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9476,Zsira, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9481,Pinnye, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9482,Nagylózs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9483,Sopronkövesd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9484,Pereszteg, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9485,Nagycenk, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9491,Hidegség, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9492,Fertőhomok, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9493,Fertőboz, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9494,Sopron,Balf {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9495,Kópháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9500,Celldömölk, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9511,Kemenesmihályfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9512,Ostffyasszonyfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9513,Csönge, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9514,Kenyeri, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9515,Pápoc, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9516,Vönöck, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9517,Kemenessömjén, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9521,Kemenesszentmárton, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9522,Kemenesmagasi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9523,Szergény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9531,Mersevát, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9532,Külsővat, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9533,Nemesszalók, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9534,Marcalgergelyi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9534,Vinár, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9541,Celldömölk,Izsákfa {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9542,Boba, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9542,Nemeskocs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9544,Kemenespálfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9545,Jánosháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9547,Karakó, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9548,Nemeskeresztúr, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9549,Keléd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9551,Mesteri, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9552,Vásárosmiske, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9553,Kemeneskápolna, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9553,Köcsk, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9554,Borgáta, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9554,Egyházashetye, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9555,Kissomlyó, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9556,Duka, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9561,Nagysimonyi, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9561,Tokorcs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9600,Sárvár,  {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9608,Sárvár,Rábasömjén {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9609,Sárvár,Lánkapuszta {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9611,Csénye, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9612,Bögöt, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9612,Porpác, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9621,Ölbő, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9622,Szeleste, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9623,Répceszentgyörgy, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9624,Chernelházadamonya, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9625,Bő, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9625,Gór, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9631,Hegyfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9632,Sajtoskál, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9633,Simaság, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9634,Iklanberény, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9634,Lócs, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9635,Zsédeny, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9636,Pósfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9641,Rábapaty, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9643,Jákfa, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9651,Uraiújfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9652,Nick, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9653,Répcelak, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9654,Csánig, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9661,Vasegerszeg, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9662,Mesterháza, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9662,Tompaládony, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9663,Nemesládony, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9664,Nagygeresd, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9665,Vámoscsalád, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9671,Sitke, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9672,Gérce, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9673,Káld, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9674,Vashosszúfalu, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9675,Bögöte, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9676,Hosszúpereszteg, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9681,Sótony, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9682,Nyőgér, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9683,Bejcgyertyános, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
9684,Egervölgy, {0_beoltatlan=0, 1 alkalommal beoltott=0, 2 alkalommal beoltott=0}
